code,lat,long,Water T,pH,Cond,Turb,Chl,Secchi,Alkalinity,Ca,Mg,K,Na,Si,Cl,NO2,NO3,SO4,PO4,TN,TP,DO %,DO,Carbonate,Silicate,DOC,Waterdepth,MaxDepth,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Slope_100,Wshd_area,Elevation,area_sub-Basin,area_waterbody,MAT,P season,MAP,T season,Connectivity,% aquatic habitat,Ecoregion,Freshwater ecoregion,TRI,tri1,lanfdorm,geology,land cover,HFP2009,Bare Desert,Barren Tundra,Cold Grassland,Cool Grasses and Shrubs,Cool Southern Hemisphere Mixed Forests,Corn and Beans Cropland,Crops and Town,"Crops, Grass, Shrubs",Dry Woody Scrub,Evergreen Broadleaf Forests,Evergreen Forest and Fields,Fields and Woody Savanna,Forest and Field,Glacier Ice,Grass Crops,Hot and Mild Grasses and Shrubs,Inland Water,Low Sparse Grassland,Montane Tropical Forests,Rice Paddy and Field,Savanna (Woods),Sea Water,Seasonal Tropical Forest,Semi Desert Shrubs,Shrub Deciduous,Shrub Evergreen,Southern Hemisphere Mixed Forest,Succulent and Thorn Scrub,Tropical Degraded Forest,Tropical Rainforest,Upland Tundra,Urban,Wooded Wet Swamp,Woody Savanna,Barren,Grassland and shrubs,Forests,Savanna,Rainforest,Wetland,Agriculture,Crops and town,Urban,Inland water
Titicac_Ttcc-l-9,-15.82748333,-69.7492,,,,,,8,,,,,,,,,,,,,,,,,,,64,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,84,1028,1232,0.0012,66.46825598,Lake,337,0,-9999,4,2,Inland Water,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0.12,76.36,0,0,0,0,0,0,13.09,0,0.57,0,0,0,0,0,0,0,0,0,23.61,0,0,0,0,0,0,0,76.36
Titicac_Ttcc-s-1,-15.88775,-69.7692,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,5.8,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,942,1246,0.0012,66.46825598,Lake,337,0.75,0.445371,4,2,Inland Water,0,0,0,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0.18,59.1,0,0,0,0,0,0,23.48,0,0.34,0,0,0,0,0,0,0,0,0,40.87,0,0,0,0,0,0,0,59.1
Titicac_Ttcc-s-10,-15.94678333,-69.56218333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,60,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,938,1229,0.0004,88.17363891,Lake,337,0,-9999,3,1,Inland Water,0,0,0,8.4,0,0,0,0.05,0,0,0,0,0,0,0,0,1.85,68.53,0,0,0,0,0,0,20.59,0,0.29,0,0,0,0,0,0,0.2,0.07,0,31.13,0,0.07,0,0.2,0,0.05,0,68.53
Titicac_Ttcc-s-11,-15.93433333,-69.56628333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,80,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,948,1238,0.0004,88.17363891,Lake,337,0,-9999,3,1,Inland Water,0,0,0,7.42,0,0,0,0.05,0,0,0,0,0,0,0,0,1.85,71.14,0,0,0,0,0,0,18.9,0,0.36,0,0,0,0,0,0,0.2,0.07,0,28.53,0,0.07,0,0.2,0,0.05,0,71.14
Titicac_Ttcc-s-12,-15.92995,-69.55945,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,100,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,955,1246,0.0004,88.17363891,Lake,337,0,-9999,3,2,Inland Water,0,0,0,6.28,0,0,0,0.05,0,0,0,0,0,0,0,0,1.85,73.32,0,0,0,0,0,0,17.85,0,0.35,0,0,0,0,0,0,0.2,0.07,0,26.33,0,0.07,0,0.2,0,0.05,0,73.32
Titicac_Ttcc-s-13,-15.91666667,-69.55485,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,120,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,960,1232,0.0004,88.17363891,Lake,337,0,-9999,3,2,Inland Water,0,0,0,4.41,0,0,0,0.05,0,0,0,0,0,0,0,0,1.84,77.26,0,0,0,0,0,0,15.76,0,0.37,0,0,0,0,0,0,0.2,0.07,0,22.38,0,0.07,0,0.2,0,0.05,0,77.26
Titicac_Ttcc-s-14,-15.90575,-69.55278333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,140,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,975,1209,0.0004,88.17363891,Lake,337,0,-9999,4,1,Inland Water,0,0,0,2.99,0,0,0,0.05,0,0,0,0,0,0,0,0,1.66,80.44,0,0,0,0,0,0,14.19,0,0.35,0,0,0,0,0,0,0.2,0.07,0,19.19,0,0.07,0,0.2,0,0.05,0,80.44
Titicac_Ttcc-s-15,-16.03285,-69.1152,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,201,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,97,80,776,1514,0.0008,59.91309522,Lake,337,0,-9999,3,1,Inland Water,0,0.05,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.29,89.26,0,0,0,0,0,0,8.04,0,0.23,0,0,0,0,0,0,0,0,0.05,10.48,0,0,0,0,0,0,0,89.26
Titicac_Ttcc-s-16,-16.09216667,-69.17641667,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,155,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,82,817,1508,0.0008,45.89731476,Lake,337,0,-9999,1,4,Inland Water,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0.49,86.92,0,0,0,0,0,0,8.78,0,0.08,0,0,0,0,0,0,0,0,0,12.91,0,0,0,0,0,0,0,86.92
Titicac_Ttcc-s-17,-16.17563333,-69.17768333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,113,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,98,83,830,1538,0.0008,45.89731476,Lake,337,0,-9999,4,2,Inland Water,0,0,0,13.47,0,0,0,0.13,0,0,0,0.05,0.07,0,0,0,2.38,65.41,0,0,0,0,0,0,17.94,0,0.08,0,0,0,0,0,0,0.22,0.05,0,33.87,0.05,0.12,0,0.22,0,0.13,0,65.41
Titicac_Ttcc-s-18,-16.14571667,-69.15323333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,141,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,100,83,826,1513,0.0008,45.89731476,Lake,337,0,-9999,1,4,Inland Water,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1.24,71.41,0,0,0,0,0,0,15.93,0,0.23,0,0,0,0,0,0,0.22,0,0,28.1,0,0,0,0.22,0,0,0,71.41
Titicac_Ttcc-s-19,-16.13765,-69.15445,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,145,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,100,83,824,1529,0.0008,45.89731476,Lake,337,0,-9999,3,2,Inland Water,0,0,0,9.73,0,0,0,0,0,0,0,0,0,0,0,0,1.14,73.49,0,0,0,0,0,0,14.96,0,0.23,0,0,0,0,0,0,0.22,0,0,26.06,0,0,0,0.22,0,0,0,73.49
Titicac_Ttcc-s-2,-15.8865,-69.76665,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,10,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,942,1246,0.0012,66.46825598,Lake,337,0,-9999,4,1,Inland Water,0,0,0,16.77,0,0,0,0,0,0,0,0,0,0,0,0,0.16,59.64,0,0,0,0,0,0,23.06,0,0.34,0,0,0,0,0,0,0,0,0,40.33,0,0,0,0,0,0,0,59.64
Titicac_Ttcc-s-20,-16.1337,-69.15488333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,146,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,100,83,824,1529,0.0008,45.89731476,Lake,337,0,-9999,3,1,Inland Water,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,1.07,74.58,0,0,0,0,0,0,14.47,0,0.23,0,0,0,0,0,0,0.22,0,0,25.01,0,0,0,0.22,0,0,0,74.58
Titicac_Ttcc-s-21,-16.20258333,-69.11,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,4,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,101,83,828,1628,0.0008,59.91309522,Central Andean puna,337,0,-9999,4,7,Hot and Mild Grasses and Shrubs,0,0,0,12.57,0,0,0,0,0,0,0,0,0,0,0,0,1.67,58.79,0,0,0,0,0,0,26.12,0,0.28,0,0,0,0,0,0,0.22,0.05,0,40.64,0,0.05,0,0.22,0,0,0,58.79
Titicac_Ttcc-s-22,-16.20561667,-69.1122,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,29,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,101,83,828,1628,0.0008,59.91309522,Central Andean puna,337,0,-9999,3,7,Hot and Mild Grasses and Shrubs,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,1.76,58.12,0,0,0,0,0,0,26.67,0,0.27,0,0,0,0,0,0,0.22,0.05,0,41.29,0,0.05,0,0.22,0,0,0,58.12
Titicac_Ttcc-s-23,-15.96603333,-69.3845,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,72,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,91,83,868,1255,0.0004,88.17363891,Lake,337,0,-9999,3,7,Inland Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,92.08,0,0,0,0,0,0,5.79,0,0.12,0,0,0,0,0,0,0.2,0.07,0,7.66,0,0.07,0,0.2,0,0,0,92.08
Titicac_Ttcc-s-24,-15.95736667,-69.43885,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,146,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,91,83,892,1216,0.0004,88.17363891,Lake,337,0,-9999,3,2,Inland Water,0,0,0,0.78,0,0,0,0.05,0,0,0,0,0,0,0,0,1.77,86.68,0,0,0,0,0,0,10.34,0,0.12,0,0,0,0,0,0,0.2,0.07,0,13.01,0,0.07,0,0.2,0,0.05,0,86.68
Titicac_Ttcc-s-25,-15.80653333,-69.70195,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,90,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,86,84,1113,1223,0.0012,66.46825598,Lake,337,0,-9999,3,2,Inland Water,0,0,0,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0.12,84.36,0,0,0,0,0,0,8.29,0,0.57,0,0,0,0,0,0,0,0,0,15.61,0,0,0,0,0,0,0,84.36
Titicac_Ttcc-s-26,-15.77531667,-69.86733333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,29,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,87,835,1314,0.0012,66.46825598,Lake,337,0,-9999,2,4,Inland Water,0,0,0,7.71,0,0,0,0,0,0,0,0.36,0,0,0,0,0.19,69.76,0,0,0,0,0,0,21.29,0,0.28,0,0,0,0,0,0.4,0,0,0,29.47,0.36,0,0,0,0,0,0.4,69.76
Titicac_Ttcc-s-3,-15.88498333,-69.76568333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,15,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,951,1224,0.0012,66.46825598,Lake,337,0,-9999,3,7,Inland Water,0,0,0,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0.14,60.3,0,0,0,0,0,0,22.57,0,0.34,0,0,0,0,0,0,0,0,0,39.68,0,0,0,0,0,0,0,60.3
Titicac_Ttcc-s-4,-15.8851,-69.76603333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,15,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,951,1224,0.0012,66.46825598,Lake,337,0,-9999,2,4,Inland Water,0,0,0,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0.14,60.3,0,0,0,0,0,0,22.57,0,0.34,0,0,0,0,0,0,0,0,0,39.68,0,0,0,0,0,0,0,60.3
Titicac_Ttcc-s-5,-15.88493333,-69.76568333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,18,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,951,1224,0.0012,66.46825598,Lake,337,0,-9999,2,4,Inland Water,0,0,0,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0.14,60.3,0,0,0,0,0,0,22.57,0,0.34,0,0,0,0,0,0,0,0,0,39.68,0,0,0,0,0,0,0,60.3
Titicac_Ttcc-s-6,-15.88371667,-69.76493333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,25,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,85,951,1224,0.0012,66.46825598,Lake,337,0,-9999,1,4,Inland Water,0,0,0,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0.13,60.67,0,0,0,0,0,0,22.27,0,0.34,0,0,0,0,0,0,0,0,0,39.31,0,0,0,0,0,0,0,60.67
Titicac_Ttcc-s-7,-15.87796667,-69.75943333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,37,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,85,84,961,1238,0.0012,66.46825598,Lake,337,0,-9999,3,4,Inland Water,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0.12,63.01,0,0,0,0,0,0,20.64,0,0.34,0,0,0,0,0,0,0,0,0,36.94,0,0,0,0,0,0,0,63.01
Titicac_Ttcc-s-8,-15.87313333,-69.75758333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,45,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,86,84,978,1236,0.0012,66.46825598,Lake,337,0,-9999,3,1,Inland Water,0,0,0,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0.12,64.51,0,0,0,0,0,0,19.9,0,0.34,0,0,0,0,0,0,0,0,0,35.49,0,0,0,0,0,0,0,64.51
Titicac_Ttcc-s-9,-15.94678333,-69.56218333,13,8.3,1380,,,,,,,,,,,,,,,,,,,,,,60,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,88,83,938,1229,0.0004,88.17363891,Lake,337,0,-9999,3,1,Inland Water,0,0,0,8.4,0,0,0,0.05,0,0,0,0,0,0,0,0,1.85,68.53,0,0,0,0,0,0,20.59,0,0.29,0,0,0,0,0,0,0.2,0.07,0,31.13,0,0.07,0,0.2,0,0.05,0,68.53
Titicac_YunguyBy1,-16.226341,-69.111279,,,,,,,,,,,,,,,,,,,,,,,,,7,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,84,822,1638,0.0008,59.91309522,Lake,337,0,-9999,4,4,Inland Water,0,0,0,13.03,0,0,0,0,0,0,0,0,0.07,0,0,0,2.23,54.05,0,0,0,0,0,0,29.88,0,0.2,0,0,0,0,0,0,0.22,0.05,0,45.34,0,0.12,0,0.22,0,0,0,54.05
Titicac_YunguyBy2,-16.224968,-69.11543,,,,,,,,,,,,,,,,,,,,,,,,,25.01,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,84,822,1638,0.0008,59.91309522,Lake,337,0,-9999,4,4,Inland Water,0,0,0,13.13,0,0,0,0.01,0,0,0,0,0.07,0,0,0,2.32,53.92,0,0,0,0,0,0,29.83,0,0.2,0,0,0,0,0,0,0.22,0.05,0,45.48,0,0.12,0,0.22,0,0.01,0,53.92
Titicac_YunguyBy3,-16.223,-69.1205,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,827,1622,0.0008,59.91309522,Lake,337,0,-9999,3,4,Inland Water,0,0,0,13.21,0,0,0,0.08,0,0,0,0,0.07,0,0,0,2.4,53.82,0,0,0,0,0,0,29.7,0,0.2,0,0,0,0,0,0,0.22,0.05,0,45.51,0,0.12,0,0.22,0,0.08,0,53.82
Titicac_YunguyBy4,-16.221,-69.124,,,,,,,,,,,,,,,,,,,,,,,,,1,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,827,1622,0.0008,59.91309522,Lake,337,0,-9999,4,1,Inland Water,0,0,0,13.2,0,0,0,0.1,0,0,0,0,0.07,0,0,0,2.42,54,0,0,0,0,0,0,29.47,0,0.2,0,0,0,0,0,0,0.22,0.05,0,45.29,0,0.12,0,0.22,0,0.1,0,54
Titicac_YunguyBy5,-16.219,-69.129,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,827,1622,0.0008,45.89731476,Lake,337,0,-9999,3,4,Inland Water,0,0,0,13.21,0,0,0,0.15,0,0,0,0,0.07,0,0,0,2.52,54.05,0,0,0,0,0,0,29.29,0,0.2,0,0,0,0,0,0,0.22,0.05,0,45.22,0,0.12,0,0.22,0,0.15,0,54.05
Titicac_YunguyBy6,-16.2174,-69.1358,,,,,,,,,,,,,,,,,,,,,,,,,4,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,826,1592,0.0008,45.89731476,Lake,337,0,-9999,3,4,Inland Water,0,0,0,13.26,0,0,0,0.24,0,0,0,0,0.07,0,0,0,2.67,54.03,0,0,0,0,0,0,29.07,0,0.16,0,0,0,0,0,0,0.22,0.05,0,45.16,0,0.12,0,0.22,0,0.24,0,54.03
Titicac_YunguyBy7,-16.215,-69.141,,,,,,,,,,,,,,,,,,,,,,,,,5,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,100,84,828,1582,0.0008,45.89731476,Lake,337,0,-9999,2,4,Inland Water,0,0,0,13.32,0,0,0,0.29,0,0,0,0.03,0.07,0,0,0,2.76,54.17,0,0,0,0,0,0,28.7,0,0.17,0,0,0,0,0,0,0.22,0.05,0,44.95,0.03,0.12,0,0.22,0,0.29,0,54.17
Titicac_YunguyBy8,-16.213,-69.147,,,,,,,,,,,,,,,,,,,,,,,,,5.01,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,826,1597,0.0008,45.89731476,Lake,337,0,-9999,3,4,Inland Water,0,0,0,13.4,0,0,0,0.34,0,0,0,0.05,0.07,0,0,0,2.89,54.34,0,0,0,0,0,0,28.24,0,0.18,0,0,0,0,0,0,0.22,0.05,0,44.71,0.05,0.12,0,0.22,0,0.34,0,54.34
Titicac_YunguyBy9,-16.21,-69.153,,,,,,,,,,,,,,,,,,,,,,,,,20,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,99,85,827,1584,0.0008,45.89731476,Lake,337,0,-9999,3,4,Inland Water,0,0,0,13.49,0,0,0,0.37,0,0,0,0.05,0.07,0,0,0,2.98,55,0,0,0,0,0,0,27.39,0,0.15,0,0,0,0,0,0,0.22,0.05,0,44.01,0.05,0.12,0,0.22,0,0.37,0,55
Ttcc-wt_Huatajat1,-16.214067,-68.688235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818,8363.6,1442.22998,80,76,691,1939,0.0008,59.91309522,Lake,337,5.625,0.233276,3,4,Semi Desert Shrubs,0,0,0,10.22,0,0,0,0.58,0,0,0,0.07,2.77,0,0,0,7.15,37.49,0,0,0,0,0,0,40.46,0,0.54,0,0,0,0.1,0,0,0,0.58,0,58.37,0.07,3.35,0.1,0,0,0.58,0,37.49
Ttcc-wt_Huatajat2,-16.214067,-68.688235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818,8363.6,1442.22998,80,76,691,1939,0.0008,59.91309522,Lake,337,5.625,0.233276,4,4,Semi Desert Shrubs,0,0,0,10.22,0,0,0,0.58,0,0,0,0.07,2.77,0,0,0,7.15,37.49,0,0,0,0,0,0,40.46,0,0.54,0,0,0,0.1,0,0,0,0.58,0,58.37,0.07,3.35,0.1,0,0,0.58,0,37.49
Ttcc-wt_Huatajat3,-16.214067,-68.688235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818,8363.6,1442.22998,80,76,691,1939,0.0008,59.91309522,Lake,337,5.625,0.233276,4,4,Semi Desert Shrubs,0,0,0,10.22,0,0,0,0.58,0,0,0,0.07,2.77,0,0,0,7.15,37.49,0,0,0,0,0,0,40.46,0,0.54,0,0,0,0.1,0,0,0,0.58,0,58.37,0.07,3.35,0.1,0,0,0.58,0,37.49
Ttcc-wt_IlavRivr1,-16.093894,-69.634637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,52.4,52.4,86,86,784,1235,0.0004,0.449606018,Central Andean wet puna,337,1.875,0.35658,3,1,Cold Grassland,32.00054932,0,0,26.39,0,0,0,0.05,0,0,0,0,0,0,0,0,1.76,19.06,0,0,0,0,0,0,52.4,0,0.03,0,0,0,0,0,0,0.2,0.07,0,80.58,0,0.07,0,0.2,0,0.05,0,19.06
Ttcc-wt_IlavRivr2,-16.093894,-69.634637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,52.4,52.4,86,86,784,1235,0.0004,0.449606018,Central Andean wet puna,337,1.875,0.35658,1,7,Cold Grassland,32.00054932,0,0,26.39,0,0,0,0.05,0,0,0,0,0,0,0,0,1.76,19.06,0,0,0,0,0,0,52.4,0,0.03,0,0,0,0,0,0,0.2,0.07,0,80.58,0,0.07,0,0.2,0,0.05,0,19.06
Ttcc-wt_IlavRivr3,-16.093894,-69.634637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,52.4,52.4,86,86,784,1235,0.0004,0.449606018,Central Andean wet puna,337,1.875,0.35658,4,2,Cold Grassland,32.00054932,0,0,26.39,0,0,0,0.05,0,0,0,0,0,0,0,0,1.76,19.06,0,0,0,0,0,0,52.4,0,0.03,0,0,0,0,0,0,0.2,0.07,0,80.58,0,0.07,0,0.2,0,0.05,0,19.06
Ttcc-wt_IsldelSl,-16.002834,-69.178748,,,,,,,,,,,,,,,,,,,,,,,,,,,8002.51,1456.08,4.59,893000.00,,1.00,111.60,541.15,19099.30,-1.00,56588.10,3815,8363.6,7489.27002,97,81,791,1430,0.0008,45.89731476,Lake,337,0,0.0455308,1,7,Inland Water,10,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.46,0,0,0,0,0,0,4.29,0,0.08,0,0,0,0,0,0,0,0,0.05,4.37,0,0,0,0,0,0,0,95.46
Ttcc-wt_SuchsRvr1,-15.655767,-69.129633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,91.1,91.1,91,75,659,1305,0.0004,88.17363891,Central Andean wet puna,337,1.125,0.12095,2,4,Semi Desert Shrubs,15.13151836,0,0,22.58,0,0,0,0,0,0,0,0.1,0,0.13,0,0,1.22,27.57,0,0,0,0,0,0,47.67,0,0.56,0,0,0,0,0,0,0,0.15,0,72.03,0.23,0.15,0,0,0,0,0,27.57
Ttcc-wt_SuchsRvr2,-15.655767,-69.129633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,91.1,91.1,91,75,659,1305,0.0004,88.17363891,Central Andean wet puna,337,1.125,0.12095,4,4,Semi Desert Shrubs,15.13151836,0,0,22.58,0,0,0,0,0,0,0,0.1,0,0.13,0,0,1.22,27.57,0,0,0,0,0,0,47.67,0,0.56,0,0,0,0,0,0,0,0.15,0,72.03,0.23,0.15,0,0,0,0,0,27.57
Ttcc-wt_SuchsRvr3,-15.655767,-69.129633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,91.1,91.1,91,75,659,1305,0.0004,88.17363891,Central Andean wet puna,337,1.125,0.12095,1,7,Semi Desert Shrubs,15.13151836,0,0,22.58,0,0,0,0,0,0,0,0.1,0,0.13,0,0,1.22,27.57,0,0,0,0,0,0,47.67,0,0.56,0,0,0,0,0,0,0,0.15,0,72.03,0.23,0.15,0,0,0,0,0,27.57
Ttcc-wt_SuchsRvr4,-15.655767,-69.129633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,91.1,91.1,91,75,659,1305,0.0004,88.17363891,Central Andean wet puna,337,1.125,0.12095,1,7,Semi Desert Shrubs,15.13151836,0,0,22.58,0,0,0,0,0,0,0,0.1,0,0.13,0,0,1.22,27.57,0,0,0,0,0,0,47.67,0,0.56,0,0,0,0,0,0,0,0.15,0,72.03,0.23,0.15,0,0,0,0,0,27.57
Ttcc-wt_SuchsRvr5,-15.65576667,-69.12963333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,91.1,91.1,91,75,659,1305,0.0004,88.17363891,Central Andean wet puna,337,1.125,0.12095,4,2,Semi Desert Shrubs,15.13151836,0,0,22.58,0,0,0,0,0,0,0,0.1,0,0.13,0,0,1.22,27.57,0,0,0,0,0,0,47.67,0,0.56,0,0,0,0,0,0,0,0.15,0,72.03,0.23,0.15,0,0,0,0,0,27.57
UnvrsGA_LagunNgr,-27.646111,-68.543083,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093,111.9,24.93,46,63,94,2619,0.0044,5.207671394,Southern Andean steppe,339,,0.146634,4,1,Bare Desert,1.251258016,95.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0.13,0,0,0,95.99,2.1,0,0,0,0,0,0,0,1.93
